Project Name,Proposal State,Round,Grant Category,Earmarks,Deliverable Checklist,Proposal Standing,OCEAN Requested,OCEAN Granted,Wallet Address,Vote URL,ipfsHash,Snapshot Batch Index,Snapshot Batch Index No,Voted Yes,Voted No
DataUnion Foundation,Funded,9,Build & Integrate,,"[x] [x] New pitch deck -> https://docs.google.com/presentation/d/18_3V87U0D1f3-yvZ-cFy1Rq0GRjpTR5rm1FDoi1I7YE/edit#slide=id.geff767e975_2_0 1
[x] [x] Mobile App - annotation feature -> new version released in the Google Play store
[x] [x] Celo network mobile wallet integration -> Celo wallet and Valora wallet integrated
[x] [x] Data Portal improvements -> Metamask handling improvements, pagination issues fixed, multi select improved, worldmap image details fixed",Completed,22764,22764,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,https://snapshot.org/#/officialoceandao.eth/proposal/QmXRjUzMdEWz5R1o83oMA2sJBLkcM6Czp7nmVwfSvHxow8,QmXRjUzMdEWz5R1o83oMA2sJBLkcM6Czp7nmVwfSvHxow8,,,1812350,0
Walkers Reserve Currency,Down Voted,10,Unleash Data,New Entrants,,No Ocean,0,0,0xEeEA24010c64c83BA9ac9d1dC4048CB46395B726,https://snapshot.org/#/officialoceandao.eth/proposal/QmQ2B82nZF4AA6Dhys5ahG29t1k3JDVk7QqUfeGwHSPQKf,QmQ2B82nZF4AA6Dhys5ahG29t1k3JDVk7QqUfeGwHSPQKf,,,2007122,3908773
Taurus Chain Network,Down Voted,10,Build & Integrate,New Entrants,,,0,0,0xAFd61F5FEB9695739CDb5C180C81A5F044F55819,https://snapshot.org/#/officialoceandao.eth/proposal/QmbjrL4N8iLZTT4sDWpunqRTus7RXqJtRBKFwJKUgyHJhK,QmbjrL4N8iLZTT4sDWpunqRTus7RXqJtRBKFwJKUgyHJhK,,,569695,3971009
Multilingual Ocean Marketplace,Down Voted,10,Core Software,,,,0,0,0xF49A4ba03f69eEf2366303e64Fc7b3a33d3f0043,https://snapshot.org/#/officialoceandao.eth/proposal/QmYT98Uwjc6EzdNrG59RnCrkNr9P7E65Fe1Qp5V9oc3M77,QmYT98Uwjc6EzdNrG59RnCrkNr9P7E65Fe1Qp5V9oc3M77,,,1137585,3241319
Nigeria Community Building,Down Voted,10,Outreach,New Entrants,,,0,0,0xe16aeE13e6a7bA2d2f5Bf338F8b063C33Ff8ff87,https://snapshot.org/#/officialoceandao.eth/proposal/QmSEy15kidSG1yARUC4eVnnw4JpvVD1zgB6DD5p3JyUqDV,QmSEy15kidSG1yARUC4eVnnw4JpvVD1zgB6DD5p3JyUqDV,,,49030,343505
RAZ Finance,Down Voted,10,Unleash Data,,,Completed,0,0,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,https://snapshot.org/#/officialoceandao.eth/proposal/QmUXYguv6ZoQNdtvqRWt3mocmQKVEp5pRCTkVBBQU89TLF,QmUXYguv6ZoQNdtvqRWt3mocmQKVEp5pRCTkVBBQU89TLF,,,99960,2141151
Resilient ML,Down Voted,10,Unleash Data,,,Completed,0,0,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,https://snapshot.org/#/officialoceandao.eth/proposal/QmQTNvnaDdKkSrtEMrnpyK8hdtwh5PePzjPZgCBfQg4RPZ,QmQTNvnaDdKkSrtEMrnpyK8hdtwh5PePzjPZgCBfQg4RPZ,,,712502,3119322
Data Whale,Down Voted,10,Build & Integrate,,,Completed,0,0,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,https://snapshot.org/#/officialoceandao.eth/proposal/QmcFZvZZ6KX7U7H3AJPQ1thHx15MQrm6iRmPFC9bn2SoFT,QmcFZvZZ6KX7U7H3AJPQ1thHx15MQrm6iRmPFC9bn2SoFT,,,5376914,5532176
Ocean Missions,Down Voted,10,Outreach,,,Completed,0,0,0xE2A4DEd1eB0Bfa8027F1A2eD7E09D72843d6D35a,https://snapshot.org/#/officialoceandao.eth/proposal/QmbpvN3XpvgJ3LTuuyRNf9xnq9SpsXpDbVC2K2Yy1WHPQ8,QmbpvN3XpvgJ3LTuuyRNf9xnq9SpsXpDbVC2K2Yy1WHPQ8,,,2357433,3424102
Clean Docs,Funded,10,Core Software,,,Unreported,10611,10611,0x169821D39aEBE75E6E6550d03Eb0B2eec3AF991a,https://snapshot.org/#/officialoceandao.eth/proposal/QmXktcc9Ekhy9NPuFJTE6ofn2QYLKM5Lc3kbw2mEKsi5TU,QmXktcc9Ekhy9NPuFJTE6ofn2QYLKM5Lc3kbw2mEKsi5TU,,,6983484,0
Evotegra,Down Voted,10,Unleash Data,,,Completed,0,0,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,https://snapshot.org/#/officialoceandao.eth/proposal/QmdRNeFKgQHqi98BQChXDkJCjn7nwG6V6Dr2fXJfcmgbw9,QmdRNeFKgQHqi98BQChXDkJCjn7nwG6V6Dr2fXJfcmgbw9,,,2231402,3586687
Ocean Protocol Japan,Funded,10,Outreach,New Entrants,"[x] [x] Growth of the Japanese community (quantitatively measured by the number of followers and PV of the content) [Growth Report HERE ]
    - [x] Growth of 9.1% (847→932): Japan Community aim to grow at least 8% per month based on the number of Twitter followers.
    - [x] All tweets and articles released from the official account will be translated into Japanese and published on Twitter, Medium and Telegram.",Completed,4642,4642,0xa911ccf5F6C7BD5fb25188D41A536890c3c8fAE5,https://snapshot.org/#/officialoceandao.eth/proposal/QmUjYnToKaFXkkoJwY7xowr2Ne2aQZGfcuVucVPcjEa3rZ,QmUjYnToKaFXkkoJwY7xowr2Ne2aQZGfcuVucVPcjEa3rZ,,,4342023,170
WorkPi,Down Voted,10,Build & Integrate,,,Completed,0,0,0x6131C5bBe0FA34Dc0F96E931BcA3E611A5199EEF,https://snapshot.org/#/officialoceandao.eth/proposal/QmTKioCf2mPtuYp8dXcvfZAMtsDh5YWDK7xYQdaczQUHpH,QmTKioCf2mPtuYp8dXcvfZAMtsDh5YWDK7xYQdaczQUHpH,,,5014847,6205958
DATAPOGY,Down Voted,10,Unleash Data,New Entrants,,,0,0,0x9012eEE622e771057863998Ca26c8F45b3BDDb1a,https://snapshot.org/#/officialoceandao.eth/proposal/QmUL1ZCHufJQu3YjKH3vv95C9FGRtgMsMJPS4KbqezW92C,QmUL1ZCHufJQu3YjKH3vv95C9FGRtgMsMJPS4KbqezW92C,,,166855,651128
VideoWiki,Down Voted,10,Build & Integrate,,,Completed,0,0,0x42a19cd756651A488f1899157c45Af929bf3695F,https://snapshot.org/#/officialoceandao.eth/proposal/QmYgqKfSXebwiWXCuBi58VM8C4DvmW8oe4gKdFLyFxjR75,QmYgqKfSXebwiWXCuBi58VM8C4DvmW8oe4gKdFLyFxjR75,,,1860985,3894181
Duggie,Down Voted,10,Unleash Data,,,Completed,0,0,0x287B37008D6E0E12Feaa162050803C0B4050AbF9,https://snapshot.org/#/officialoceandao.eth/proposal/QmYPmZEnR8dL9tMVFA8qH7xJytW6FtC3GqtFBYmp7emm73,QmYPmZEnR8dL9tMVFA8qH7xJytW6FtC3GqtFBYmp7emm73,,,0,822105
Disrupt MLS,Down Voted,10,Unleash Data,,,Completed,0,0,0x89128D2be9163d65b3dF2Ebf088A0904Dc48B625,https://snapshot.org/#/officialoceandao.eth/proposal/QmZvYCaq8ex1MpxNAkBpZvrESUn2UBoyCzfz3V5WykAHSo,QmZvYCaq8ex1MpxNAkBpZvrESUn2UBoyCzfz3V5WykAHSo,,,112754,2891529
nCight,Down Voted,10,Unleash Data,New Entrants,,,0,0,0x0cEC1Dbc5Db276dE35808bf717a4491082fDb8d8,https://snapshot.org/#/officialoceandao.eth/proposal/QmS8dTm1yPjxcLYJaPNWDMjcLz9PhkaNVhZeypGfNfxvSX,QmS8dTm1yPjxcLYJaPNWDMjcLz9PhkaNVhZeypGfNfxvSX,,,915924,1989416
DataUnion Foundation,Down Voted,10,Build & Integrate,,,Completed,0,0,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,https://snapshot.org/#/officialoceandao.eth/proposal/QmRHdSNxZddfi2ZmNmLevUNC4s4nsAkUUgPwJESuWKjLAP,QmRHdSNxZddfi2ZmNmLevUNC4s4nsAkUUgPwJESuWKjLAP,,,4569203,7014477
Governauts Rewards Systems Research,Granted,10,DAO,,"[x] Milestone 1 / End of October 2021
Core research team confirmed
[x] Milestone 2 / End of October 2021
1-3 co-funding partners confirmed
[ ] Milestone 3 / End of November 2021
min. 20 TE Community Researchers onboarded
[ ] Milestone 4 / End of December 2021
Educational program delivered, mind. 8 public lectures provided on topics like computer-aided governance, game design, behavioral economics, currency design, monetary theory, and token engineering
[ ] Milestone 5 / Mid January 2022
Check-in with TE Community Researchers, review research plans (OceanDAO/OceanPearl.io and research group)
[ ] Milestone 6 / End of February 2022
Presentation of research results
[ ] Milestone 7 / Mid March 2022
Workshop with Ocean DAO team/OceanPearl for follow-up proposals, implementation etc.",Completed,26527,26527,0x3b067Af83F540cB827825a6Ee5480441a4237E77,https://snapshot.org/#/officialoceandao.eth/proposal/QmPcvBvphS5Lhh4yPBBJ3ySqFK1M52CQAEjTgmGYcdvHJo,QmPcvBvphS5Lhh4yPBBJ3ySqFK1M52CQAEjTgmGYcdvHJo,,,5032096,3082960
Onshore Ocean,Down Voted,10,Build & Integrate,,,Completed,0,0,0x7af50AE9F5c72e917Fa020F406b23F0b2B685437,https://snapshot.org/#/officialoceandao.eth/proposal/QmPPJCiYhyxtp97ZXdNV5KMUqosRfRKJYkjNwEMTCSAaDD,QmPPJCiYhyxtp97ZXdNV5KMUqosRfRKJYkjNwEMTCSAaDD,,,559716,2680186
Transcription of the Official YouTube Channel Videos,Down Voted,10,Outreach,New Entrants,,,0,0,0x6d1ff3f2bb14621ba4e6e48e7d4e8e075461d265,https://snapshot.org/#/officialoceandao.eth/proposal/QmYyxAUtSW9hB6wQ2GpkYag6D4deJLde828QeYHD9L3GXd,QmYyxAUtSW9hB6wQ2GpkYag6D4deJLde828QeYHD9L3GXd,,,122051,2226178
Datalatte.ai,Down Voted,10,Unleash Data,,,Completed,0,0,0xFe6adE773ed111BF9932f0e3a6722d52cbFe16e4,https://snapshot.org/#/officialoceandao.eth/proposal/QmVe3CiNviumbSxBtVYCX71Zv916UyLPFAuURUFzt5nmwB,QmVe3CiNviumbSxBtVYCX71Zv916UyLPFAuURUFzt5nmwB,,,1873932,2900387
MetaverseGameHub,Funded,10,Unleash Data,New Entrants,,Unreported,11937,11937,0x51bD9f5B2562ac622eb50DFd0F0D604558C7819f,https://snapshot.org/#/officialoceandao.eth/proposal/QmPB3kX5xNBaPmqXJLNeJ6aoqDxGA6R1mjhdAHJQsnZqdX,QmPB3kX5xNBaPmqXJLNeJ6aoqDxGA6R1mjhdAHJQsnZqdX,,,6911591,2485877
RugPullIndex,Funded,10,Build & Integrate,,"We’ve [publicly stated](https://rugpullindex.com/blog#WereNOTAStartup) that we prefer retroactive funding. Hence, please consider this proposal an  **invoice**  and the above-enumerated deliverables as work that has been done and now needs to be paid.

[x] * [x] [We’ve scaled our Ethereum full node to handle 1k requests/s](https://rugpullindex.com/blog#August172021)
[x] * [x] [We’ve moved all reliance on Aquarius to our Ethereum node](https://rugpullindex.com/blog#September052021)
[x] * [x] We’ve separated most crawler logic from the main source code and created a private NPM package
[x] * [x] [We’ve added a new currency pair to our website: OCEAN/USD](https://rugpullindex.com/blog#September172021)
[x] * [x] [We’ve added two new pages on staking to improve our SEO](https://rugpullindex.com/blog#August262021)
[x] * [x] [We’ve mitigated the Ethereum Network split on August 27, 2021](https://rugpullindex.com/blog#August272021)
[x] * [x] [We’re now showing 40 data sets instead of 25](https://rugpullindex.com/blog#September072021)
[x] * [x] [We’ve on-boarded and paid more than 520 USDC to technical contributors](https://github.com/rugpullindex/documents/blob/master/statements/accounting/cash-basis-accounting-2021-10-01.pdf)
[x] * [x] We’re in the process of scaling RPI’s workforce through GitHub/Discord and by establishing scalable processes
Internally:
[x] * [x] We’ve been busy refining RPI’s vision and mission
[x] * [x] We’ve been trying to diversify our incomes streams by participating in GR11 and by reaching out to clients
[x] * [x] We’ve been in touch with German lawyers regarding the incorporation",Completed,21933,21933,0x005241438cAF3eaCb05bB6543151f7AF894C5B58,https://snapshot.org/#/officialoceandao.eth/proposal/QmQfbDTwXb585WL8AZRv4xwT44uEnEnL1PET6VGaeGcgDb,QmQfbDTwXb585WL8AZRv4xwT44uEnEnL1PET6VGaeGcgDb,,,6783202,2154901
Ocean Protocol Russian Blog,Down Voted,10,Outreach,New Entrants,,,0,0,0xb888572e66c69232ff3c70b78692df58a3bb20f4,https://snapshot.org/#/officialoceandao.eth/proposal/QmaGRckMy4bCQkoZmhCaBRLiLvg977vEJF3urBnfdiPXXr,QmaGRckMy4bCQkoZmhCaBRLiLvg977vEJF3urBnfdiPXXr,,,43019,1961142
Coral Market,Funded,10,Build & Integrate,,,Unreported,26527,26527,0x057c9a25f1302484Bb34C9CEB6d3BC69Bd319e01,https://snapshot.org/#/officialoceandao.eth/proposal/QmdxSjy9yWJfFkor7MwAwyhrtxU93PMobvBke9Axw17q5Q,QmdxSjy9yWJfFkor7MwAwyhrtxU93PMobvBke9Axw17q5Q,,,6905837,3930686
Walt.id,Funded,10,Build & Integrate,New Entrants,,Unreported,26527,26527,0xa4c6c2013810661a6750443aEF86cFeAc983e07f,https://snapshot.org/#/officialoceandao.eth/proposal/QmcLPVFX6jiqsNwXBTmkgYKrXTDgfdYznGU2Wj4VWHAocT,QmcLPVFX6jiqsNwXBTmkgYKrXTDgfdYznGU2Wj4VWHAocT,,,6818651,3932664
Posthuman AI,Down Voted,10,Unleash Data,,,Completed,0,0,0x21e06646433954aabace8e3d93d502e423249299,https://snapshot.org/#/officialoceandao.eth/proposal/QmRNfnA1NnJiEUxK94pruzPqHZQCWHxcRHphcvMCFiUqvQ,QmRNfnA1NnJiEUxK94pruzPqHZQCWHxcRHphcvMCFiUqvQ,,,113833,1856580
Middle East Community Building and Evangelism,Rejected,10,Outreach,New Entrants,,No Ocean,,,0xbA8F9B84b4b8BCf0F2FdD4daF1110E81B1ABdb47,,,,,,
Indian Ocean program,Funded,10,Outreach,New Entrants,,Unreported,12600,12600,0x254Ba7254366CA7afE007897358Ee0b45CA933E2,https://snapshot.org/#/officialoceandao.eth/proposal/QmYrunf7hakNVUHwEUMHqHhagUfZRWY5G8ug6bPuHVNsYS,QmYrunf7hakNVUHwEUMHqHhagUfZRWY5G8ug6bPuHVNsYS,,,3561229,170
Alcor Network,Down Voted,10,Build & Integrate,,,Completed,0,0,0x5b3d1710851c651ff8075a3aDe3eDFd23B557E75,https://snapshot.org/#/officialoceandao.eth/proposal/QmTG6vZLF2JhuBE5uuksHUdiW2pXaTn8449wH8f3ACx3y5,QmTG6vZLF2JhuBE5uuksHUdiW2pXaTn8449wH8f3ACx3y5,,,653504,4437791
DataX,Funded,10,Build & Integrate,,,Unreported,17242,17242,0xeFB850EA4963Eb6d1A914D4Eb0b114026da51623,https://snapshot.org/#/officialoceandao.eth/proposal/QmQAB1wxiyJdK5oHRyeTUhDdSzS3tWA6dyKHNfxtQj7ZJK,QmQAB1wxiyJdK5oHRyeTUhDdSzS3tWA6dyKHNfxtQj7ZJK,,,5070057,1063216
HealthLink,Granted,11,Build & Integrate,General,,Unreported,9458,9458,0x8246137C39BB05261972655186A868bdC8a9Eb11,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,1,2,184670,100019
Ocean Protocol Japan,Granted,11,Outreach,General,,Unreported,5675,5675,0xa911ccf5F6C7BD5fb25188D41A536890c3c8fAE5,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,3,4,134336,452
VideoWiki,Down Voted,11,Build & Integrate,General,,Completed,0,0,0x42a19cd756651A488f1899157c45Af929bf3695F,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,5,6,251437,331546
Data Whale,Granted,11,Build & Integrate,General,,Unreported,17498,17498,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,7,8,550783,0
Posthuman AI,Down Voted,11,Build & Integrate,General,,Completed,0,0,0x21e06646433954aabace8e3d93d502e423249299,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,9,10,399904,484840
TokenSPICE,Granted,11,Core Software,General,,Unreported,9458,9458,0x95044Ce3bA6fbc3d40d368351b993fb35253DE4D,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,11,12,227947,0
DATAPOGY,Granted,11,Unleash Data,New General,,Unreported,2838,2838,0x9012eEE622e771057863998Ca26c8F45b3BDDb1a,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,13,14,91964,1263
Ocean Protocol Turkey Community,Granted,11,Outreach,New Outreach,,Unreported,2838,2838,0x6305B950c99C64786492C52066cc797E9AA2C115,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,15,16,28462,452
Datalatte.ai,Granted,11,Build & Integrate,General,,Unreported,9458,9458,0x5c15608eFb12Ee43e4D8367247BED42dD884b5f7,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,17,18,190751,67
Ocean Pearl,Granted,11,DAO,General,,Unreported,18916,18916,0xe6E3459bA0d70699F54464cc4b5d273810E7EC7B,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,19,20,272283,38
RugPullIndex,Granted,11,Build & Integrate,General,,Unreported,16117,16117,0x005241438cAF3eaCb05bB6543151f7AF894C5B58,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,21,22,264247,0
RAZ Finance,Down Voted,11,Build & Integrate,General,,Completed,0,0,0xf8388c804061d08b757BAef8d9bB5f9eF8BA90D1,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,23,24,33450,90425
WorkPi,Granted,11,Build & Integrate,General,,Unreported,1,1,0x6131C5bBe0FA34Dc0F96E931BcA3E611A5199EEF,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,25,26,42101,0
Evotegra,Granted,11,Unleash Data,General,,Unreported,2838,2838,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,27,28,220330,1325
Taurus Chain Network,Granted,11,Build & Integrate,New General,,Unreported,2838,2838,0xAFd61F5FEB9695739CDb5C180C81A5F044F55819,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,29,30,260293,47106
nCight,Granted,11,Build & Integrate,New General,,Unreported,2838,2838,0x0cEC1Dbc5Db276dE35808bf717a4491082fDb8d8,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,31,32,282480,46617
Duggie,Down Voted,11,Build & Integrate,General,,Completed,0,0,0x287B37008D6E0E12Feaa162050803C0B4050AbF9,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,33,34,6630,67408
Ocean Missions,Granted,11,Outreach,General,,Unreported,6679,6679,0xE2A4DEd1eB0Bfa8027F1A2eD7E09D72843d6D35a,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,35,36,152514,57
Nigeria Community Building,Granted,11,Outreach,New Outreach,,Unreported,2838,2838,0xe16aeE13e6a7bA2d2f5Bf338F8b063C33Ff8ff87,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,37,38,50612,1788
Resilient ML,Rejected,11,,,,Completed,,,0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,,,,,,
Algovera,Granted,11,Build & Integrate,General,,Unreported,18916,18916,0x81e80B838e04644a93e4F3C701038889d3a1b95e,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,39,40,226518,200038
DataUnion Foundation,Granted,11,Build & Integrate,General,,Unreported,30455,30455,0xF9ac73f30dBe52c10e3d5950db66357f9d0be44D,https://snapshot.org/#/officialoceandao.eth/proposal/QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,QmZRZNHuoQqpA1KCiNa9oMaxx3i6u2o32eqVxRC8vANfuC,41,42,366926,39
